"PLAN_INDEX","TOOL_IDENTIFIER","COUNTRY","COUNT"
"1488","CC BY-NC-ND 4.0","Faroe Islands","9"
"1489","CC BY-NC-ND 4.0","Fiji","53"
"1490","CC BY-NC-ND 4.0","Finland","19500"
"1491","CC BY-NC-ND 4.0","France","79700"
"1492","CC BY-NC-ND 4.0","France, Metropolitan","0"
"1493","CC BY-NC-ND 4.0","French Guiana","0"
"1494","CC BY-NC-ND 4.0","French Polynesia","2"
"1495","CC BY-NC-ND 4.0","French Southern Territories","0"
"1496","CC BY-NC-ND 4.0","Gabon","0"
"1497","CC BY-NC-ND 4.0","Gambia","6"
"1498","CC BY-NC-ND 4.0","Georgia","97"
"1499","CC BY-NC-ND 4.0","Germany","190000"
"1500","CC BY-NC-ND 4.0","Ghana","1080"
"1501","CC BY-NC-ND 4.0","Gibraltar","2"
"1502","CC BY-NC-ND 4.0","Greece","6800"
"1503","CC BY-NC-ND 4.0","Greenland","13"
"1504","CC BY-NC-ND 4.0","Grenada","2"
"1505","CC BY-NC-ND 4.0","Guadeloupe","0"
"1506","CC BY-NC-ND 4.0","Guam","0"
"1507","CC BY-NC-ND 4.0","Guatemala","144"
"1508","CC BY-NC-ND 4.0","Guinea","0"
"1509","CC BY-NC-ND 4.0","Guinea-Bissau","2"
"1510","CC BY-NC-ND 4.0","Guyana","2"
"1511","CC BY-NC-ND 4.0","Haiti","4"
"1512","CC BY-NC-ND 4.0","Heard Island and Mcdonald Islands","0"
"1513","CC BY-NC-ND 4.0","Holy See (Vatican City State)","3"
"1514","CC BY-NC-ND 4.0","Honduras","35"
"1515","CC BY-NC-ND 4.0","Hong Kong","22700"
"1516","CC BY-NC-ND 4.0","Hungary","5500"
"1517","CC BY-NC-ND 4.0","Iceland","3230"
"1518","CC BY-NC-ND 4.0","India","26400"
"1519","CC BY-NC-ND 4.0","Indonesia","31900"
"1520","CC BY-NC-ND 4.0","Iran, Islamic Republic of","32700"
"1521","CC BY-NC-ND 4.0","Iraq","2840"
"1522","CC BY-NC-ND 4.0","Ireland","33500"
"1523","CC BY-NC-ND 4.0","Israel","641"
"1524","CC BY-NC-ND 4.0","Italy","46300"
"1525","CC BY-NC-ND 4.0","Jamaica","7"
"1526","CC BY-NC-ND 4.0","Japan","64000"
"1527","CC BY-NC-ND 4.0","Jordan","736"
"1528","CC BY-NC-ND 4.0","Kazakhstan","626"
"1529","CC BY-NC-ND 4.0","Kenya","1870"
"1530","CC BY-NC-ND 4.0","Kiribati","3"
"1531","CC BY-NC-ND 4.0","Korea, Democratic People's Republic of","0"
"1532","CC BY-NC-ND 4.0","Korea, Republic of","137000"
"1533","CC BY-NC-ND 4.0","Kuwait","21"
"1534","CC BY-NC-ND 4.0","Kyrgyzstan","18"
"1535","CC BY-NC-ND 4.0","Lao People's Democratic Republic","0"
"1536","CC BY-NC-ND 4.0","Latvia","459"
"1537","CC BY-NC-ND 4.0","Lebanon","467"
"1538","CC BY-NC-ND 4.0","Lesotho","5"
"1539","CC BY-NC-ND 4.0","Liberia","932"
"1540","CC BY-NC-ND 4.0","Libyan Arab Jamahiriya","137"
"1541","CC BY-NC-ND 4.0","Liechtenstein","14"
"1542","CC BY-NC-ND 4.0","Lithuania","4810"
"1543","CC BY-NC-ND 4.0","Luxembourg","1220"
"1544","CC BY-NC-ND 4.0","Macao","7"
"1545","CC BY-NC-ND 4.0","Macedonia, the Former Yugosalv Republic of","140"
"1546","CC BY-NC-ND 4.0","Madagascar","10"
"1547","CC BY-NC-ND 4.0","Malawi","94"
"1548","CC BY-NC-ND 4.0","Malaysia","4570"
"1549","CC BY-NC-ND 4.0","Maldives","6"
"1550","CC BY-NC-ND 4.0","Mali","1"
"1551","CC BY-NC-ND 4.0","Malta","537"
"1552","CC BY-NC-ND 4.0","Marshall Islands","0"
"1553","CC BY-NC-ND 4.0","Martinique","0"
"1554","CC BY-NC-ND 4.0","Mauritania","0"
"1555","CC BY-NC-ND 4.0","Mauritius","8"
"1556","CC BY-NC-ND 4.0","Mayotte","0"
"1557","CC BY-NC-ND 4.0","Mexico","22200"
"1558","CC BY-NC-ND 4.0","Micronesia, Federated States of","0"
"1559","CC BY-NC-ND 4.0","Moldova, Republic of","71"
"1560","CC BY-NC-ND 4.0","Monaco","3"
"1561","CC BY-NC-ND 4.0","Mongolia","170"
"1562","CC BY-NC-ND 4.0","Montserrat","0"
"1563","CC BY-NC-ND 4.0","Morocco","250"
"1564","CC BY-NC-ND 4.0","Mozambique","76"
"1565","CC BY-NC-ND 4.0","Myanmar","7"
"1566","CC BY-NC-ND 4.0","Namibia","45"
"1567","CC BY-NC-ND 4.0","Nauru","0"
"1568","CC BY-NC-ND 4.0","Nepal","575"
"1569","CC BY-NC-ND 4.0","Netherlands","59700"
"1570","CC BY-NC-ND 4.0","Netherlands Antilles","0"
"1571","CC BY-NC-ND 4.0","New Caledonia","29"
"1572","CC BY-NC-ND 4.0","New Zealand","12900"
"1573","CC BY-NC-ND 4.0","Nicaragua","7"
"1574","CC BY-NC-ND 4.0","Niger","5"
"1575","CC BY-NC-ND 4.0","Nigeria","4880"
"1576","CC BY-NC-ND 4.0","Niue","0"
"1577","CC BY-NC-ND 4.0","Norfolk Island","2"
"1578","CC BY-NC-ND 4.0","Northern Mariana Islands","0"
"1579","CC BY-NC-ND 4.0","Norway","16400"
"1580","CC BY-NC-ND 4.0","Oman","85"
"1581","CC BY-NC-ND 4.0","Pakistan","2190"
"1582","CC BY-NC-ND 4.0","Palau","0"
"1583","CC BY-NC-ND 4.0","Palestinian Territory","54"
"1584","CC BY-NC-ND 4.0","Panama","1580"
"1585","CC BY-NC-ND 4.0","Papua New Guinea","9"
"1586","CC BY-NC-ND 4.0","Paraguay","41"
"1587","CC BY-NC-ND 4.0","Peru","11300"
"1588","CC BY-NC-ND 4.0","Philippines","2800"
"1589","CC BY-NC-ND 4.0","Pitcairn","0"
"1590","CC BY-NC-ND 4.0","Poland","49100"
"1591","CC BY-NC-ND 4.0","Portugal","10500"
"1592","CC BY-NC-ND 4.0","Puerto Rico","32"
"1593","CC BY-NC-ND 4.0","Qatar","1930"
"1594","CC BY-NC-ND 4.0","Reunion","7"
"1595","CC BY-NC-ND 4.0","Romania","4020"
"1596","CC BY-NC-ND 4.0","Russian Federation","17400"
"1597","CC BY-NC-ND 4.0","Rwanda","186"
"1598","CC BY-NC-ND 4.0","Saint Helena","8"
"1599","CC BY-NC-ND 4.0","Saint Kitts and Nevis","0"
"1600","CC BY-NC-ND 4.0","Saint Lucia","6"
"1601","CC BY-NC-ND 4.0","Saint Pierre and Miquelon","5"
"1602","CC BY-NC-ND 4.0","Saint Vincent and the Grenadines","0"
"1603","CC BY-NC-ND 4.0","Samoa","57"
"1604","CC BY-NC-ND 4.0","San Marino","1"
"1605","CC BY-NC-ND 4.0","Sao Tome and Principe","6"
"1606","CC BY-NC-ND 4.0","Saudi Arabia","2150"
"1607","CC BY-NC-ND 4.0","Senegal","8"
"1608","CC BY-NC-ND 4.0","Serbia and Montenegro","128000000"
"1609","CC BY-NC-ND 4.0","Seychelles","0"
"1610","CC BY-NC-ND 4.0","Sierra Leone","15"
"1611","CC BY-NC-ND 4.0","Singapore","10800"
"1612","CC BY-NC-ND 4.0","Slovakia","749"
"1613","CC BY-NC-ND 4.0","Slovenia","22300"
"1614","CC BY-NC-ND 4.0","Solomon Islands","1"
"1615","CC BY-NC-ND 4.0","Somalia","122"
"1616","CC BY-NC-ND 4.0","South Africa","12000"
"1617","CC BY-NC-ND 4.0","South Georgia and the South Sandwich Islands","0"
"1618","CC BY-NC-ND 4.0","Spain","80500"
"1619","CC BY-NC-ND 4.0","Sri Lanka","181"
"1620","CC BY-NC-ND 4.0","Sudan","7"
"1621","CC BY-NC-ND 4.0","Suriname","1"
"1622","CC BY-NC-ND 4.0","Svalbard and Jan Mayen","0"
"1623","CC BY-NC-ND 4.0","Swaziland","0"
"1624","CC BY-NC-ND 4.0","Sweden","25000"
"1625","CC BY-NC-ND 4.0","Switzerland","64900"
"1626","CC BY-NC-ND 4.0","Syrian Arab Republic","77"
"1627","CC BY-NC-ND 4.0","Taiwan, Province of China","1790"
"1628","CC BY-NC-ND 4.0","Tajikistan","5"
"1629","CC BY-NC-ND 4.0","Tanzania, United Republic of","207"
"1630","CC BY-NC-ND 4.0","Thailand","3120"
"1631","CC BY-NC-ND 4.0","Togo","2"
"1632","CC BY-NC-ND 4.0","Tokelau","0"
"1633","CC BY-NC-ND 4.0","Tonga","134"
"1634","CC BY-NC-ND 4.0","Trinidad and Tobago","54"
"1635","CC BY-NC-ND 4.0","Tunisia","91"
"1636","CC BY-NC-ND 4.0","Turkey","34500"
"1637","CC BY-NC-ND 4.0","Turkmenistan","2"
"1638","CC BY-NC-ND 4.0","Turks and Caicos Islands","1"
"1639","CC BY-NC-ND 4.0","Tuvalu","0"
"1640","CC BY-NC-ND 4.0","Uganda","579"
"1641","CC BY-NC-ND 4.0","Ukraine","4590"
"1642","CC BY-NC-ND 4.0","United Arab Emirates","956"
"1643","CC BY-NC-ND 4.0","United Kingdom","244000"
"1644","CC BY-NC-ND 4.0","United States","105000000"
"1645","CC BY-NC-ND 4.0","United States Minor Outlying Islands","0"
"1646","CC BY-NC-ND 4.0","Uruguay","595"
"1647","CC BY-NC-ND 4.0","Uzbekistan","129"
"1648","CC BY-NC-ND 4.0","Vanuatu","2"
"1649","CC BY-NC-ND 4.0","Venezuela","6260"
"1650","CC BY-NC-ND 4.0","Vietnam","35600"
"1651","CC BY-NC-ND 4.0","Virgin Islands, British","56"
"1652","CC BY-NC-ND 4.0","Virgin Islands, U.S.","723"
"1653","CC BY-NC-ND 4.0","Wallis and Futuna","3"
"1654","CC BY-NC-ND 4.0","Western Sahara","0"
"1655","CC BY-NC-ND 4.0","Yemen","68"
"1656","CC BY-NC-ND 4.0","Yugoslavia","0"
"1657","CC BY-NC-ND 4.0","Zambia","962"
"1658","CC BY-NC-ND 4.0","Zimbabwe","45"
"1659","CC BY-NC-SA 4.0","Afghanistan","27"
"1660","CC BY-NC-SA 4.0","Albania","35"
"1661","CC BY-NC-SA 4.0","Algeria","247"
"1662","CC BY-NC-SA 4.0","American Samoa","0"
"1663","CC BY-NC-SA 4.0","Andorra","2"
"1664","CC BY-NC-SA 4.0","Angola","10"
"1665","CC BY-NC-SA 4.0","Anguilla","0"
"1666","CC BY-NC-SA 4.0","Antarctica","1"
"1667","CC BY-NC-SA 4.0","Antigua and Barbuda","0"
"1668","CC BY-NC-SA 4.0","Argentina","41200"
"1669","CC BY-NC-SA 4.0","Armenia","33"
"1670","CC BY-NC-SA 4.0","Aruba","527"
"1671","CC BY-NC-SA 4.0","Australia","25600"
"1672","CC BY-NC-SA 4.0","Austria","2900"
"1673","CC BY-NC-SA 4.0","Azerbaijan","45"
"1674","CC BY-NC-SA 4.0","Bahamas","2"
"1675","CC BY-NC-SA 4.0","Bahrain","2"
"1676","CC BY-NC-SA 4.0","Bangladesh","64"
"1677","CC BY-NC-SA 4.0","Barbados","3"
"1678","CC BY-NC-SA 4.0","Belarus","36"
"1679","CC BY-NC-SA 4.0","Belgium","6610"
"1680","CC BY-NC-SA 4.0","Belize","1"
"1681","CC BY-NC-SA 4.0","Benin","8"
"1682","CC BY-NC-SA 4.0","Bermuda","2"
"1683","CC BY-NC-SA 4.0","Bhutan","7"
"1684","CC BY-NC-SA 4.0","Bolivia","43"
"1685","CC BY-NC-SA 4.0","Bosnia and Herzegovina","67"
"1686","CC BY-NC-SA 4.0","Botswana","31"
"1687","CC BY-NC-SA 4.0","Bouvet Island","0"
"1688","CC BY-NC-SA 4.0","Brazil","45400"
"1689","CC BY-NC-SA 4.0","British Indian Ocean Territory","0"
"1690","CC BY-NC-SA 4.0","Brunei Darussalam","6"
"1691","CC BY-NC-SA 4.0","Bulgaria","393"
"1692","CC BY-NC-SA 4.0","Burkina Faso","37"
"1693","CC BY-NC-SA 4.0","Burundi","3"
"1694","CC BY-NC-SA 4.0","Cambodia","22"
"1695","CC BY-NC-SA 4.0","Cameroon","6"
"1696","CC BY-NC-SA 4.0","Canada","17300"
"1697","CC BY-NC-SA 4.0","Cape Verde","3"
"1698","CC BY-NC-SA 4.0","Cayman Islands","0"
"1699","CC BY-NC-SA 4.0","Central African Republic","0"
"1700","CC BY-NC-SA 4.0","Chad","0"
"1701","CC BY-NC-SA 4.0","Chile","1780"
"1702","CC BY-NC-SA 4.0","China","10400"
"1703","CC BY-NC-SA 4.0","Christmas Island","1"
"1704","CC BY-NC-SA 4.0","Cocos (Keeling) Islands","0"
"1705","CC BY-NC-SA 4.0","Colombia","17800"
"1706","CC BY-NC-SA 4.0","Comoros","0"
"1707","CC BY-NC-SA 4.0","Congo","11"
"1708","CC BY-NC-SA 4.0","Congo, the Democratic Republic of the","0"
"1709","CC BY-NC-SA 4.0","Cook Islands","5"
"1710","CC BY-NC-SA 4.0","Costa Rica","4050"
"1711","CC BY-NC-SA 4.0","Cote D'ivoire","2"
"1712","CC BY-NC-SA 4.0","Croatia (Hrvatska)","3070"
"1713","CC BY-NC-SA 4.0","Cuba","1100"
"1714","CC BY-NC-SA 4.0","Cyprus","63"
"1715","CC BY-NC-SA 4.0","Czech Republic","3820"
"1716","CC BY-NC-SA 4.0","Denmark","7870"
"1717","CC BY-NC-SA 4.0","Djibouti","1"
"1718","CC BY-NC-SA 4.0","Dominica","0"
"1719","CC BY-NC-SA 4.0","Dominican Republic","62"
"1720","CC BY-NC-SA 4.0","East Timor","0"
"1721","CC BY-NC-SA 4.0","Ecuador","10900"
"1722","CC BY-NC-SA 4.0","Egypt","639"
"1723","CC BY-NC-SA 4.0","El Salvador","63"
"1724","CC BY-NC-SA 4.0","Equatorial Guinea","0"
"1725","CC BY-NC-SA 4.0","Eritrea","0"
"1726","CC BY-NC-SA 4.0","Estonia","138"
"1727","CC BY-NC-SA 4.0","Ethiopia","296"
"1728","CC BY-NC-SA 4.0","European Union","0"
"1729","CC BY-NC-SA 4.0","Falkland Islands (Malvinas)","0"
"1730","CC BY-NC-SA 4.0","Faroe Islands","7"
"1731","CC BY-NC-SA 4.0","Fiji","26"
"1732","CC BY-NC-SA 4.0","Finland","7380"
"1733","CC BY-NC-SA 4.0","France","48000"
"1734","CC BY-NC-SA 4.0","France, Metropolitan","0"
"1735","CC BY-NC-SA 4.0","French Guiana","0"
"1736","CC BY-NC-SA 4.0","French Polynesia","1"
"1737","CC BY-NC-SA 4.0","French Southern Territories","0"
"1738","CC BY-NC-SA 4.0","Gabon","0"
"1739","CC BY-NC-SA 4.0","Gambia","1"
"1740","CC BY-NC-SA 4.0","Georgia","52"
"1741","CC BY-NC-SA 4.0","Germany","84500"
"1742","CC BY-NC-SA 4.0","Ghana","411"
"1743","CC BY-NC-SA 4.0","Gibraltar","3"
"1744","CC BY-NC-SA 4.0","Greece","5020"
"1745","CC BY-NC-SA 4.0","Greenland","8"
"1746","CC BY-NC-SA 4.0","Grenada","1"
"1747","CC BY-NC-SA 4.0","Guadeloupe","0"
"1748","CC BY-NC-SA 4.0","Guam","0"
"1749","CC BY-NC-SA 4.0","Guatemala","84"
"1750","CC BY-NC-SA 4.0","Guinea","0"
"1751","CC BY-NC-SA 4.0","Guinea-Bissau","0"
"1752","CC BY-NC-SA 4.0","Guyana","1"
"1753","CC BY-NC-SA 4.0","Haiti","3"
"1754","CC BY-NC-SA 4.0","Heard Island and Mcdonald Islands","0"
"1755","CC BY-NC-SA 4.0","Holy See (Vatican City State)","2"
"1756","CC BY-NC-SA 4.0","Honduras","28"
"1757","CC BY-NC-SA 4.0","Hong Kong","4080"
"1758","CC BY-NC-SA 4.0","Hungary","2800"
"1759","CC BY-NC-SA 4.0","Iceland","116"
"1760","CC BY-NC-SA 4.0","India","9510"
"1761","CC BY-NC-SA 4.0","Indonesia","15300"
"1762","CC BY-NC-SA 4.0","Iran, Islamic Republic of","11100"
"1763","CC BY-NC-SA 4.0","Iraq","1490"
"1764","CC BY-NC-SA 4.0","Ireland","10200"
"1765","CC BY-NC-SA 4.0","Israel","115"
"1766","CC BY-NC-SA 4.0","Italy","20200"
"1767","CC BY-NC-SA 4.0","Jamaica","3"
"1768","CC BY-NC-SA 4.0","Japan","20700"
"1769","CC BY-NC-SA 4.0","Jordan","137"
"1770","CC BY-NC-SA 4.0","Kazakhstan","89"
"1771","CC BY-NC-SA 4.0","Kenya","1230"
"1772","CC BY-NC-SA 4.0","Kiribati","0"
"1773","CC BY-NC-SA 4.0","Korea, Democratic People's Republic of","0"
"1774","CC BY-NC-SA 4.0","Korea, Republic of","38500"
"1775","CC BY-NC-SA 4.0","Kuwait","3"
"1776","CC BY-NC-SA 4.0","Kyrgyzstan","6"
"1777","CC BY-NC-SA 4.0","Lao People's Democratic Republic","0"
"1778","CC BY-NC-SA 4.0","Latvia","89"
"1779","CC BY-NC-SA 4.0","Lebanon","96"
"1780","CC BY-NC-SA 4.0","Lesotho","5"
"1781","CC BY-NC-SA 4.0","Liberia","90"
"1782","CC BY-NC-SA 4.0","Libyan Arab Jamahiriya","57"
"1783","CC BY-NC-SA 4.0","Liechtenstein","8"
"1784","CC BY-NC-SA 4.0","Lithuania","2740"
"1785","CC BY-NC-SA 4.0","Luxembourg","521"
"1786","CC BY-NC-SA 4.0","Macao","2"
"1787","CC BY-NC-SA 4.0","Macedonia, the Former Yugosalv Republic of","45"
"1788","CC BY-NC-SA 4.0","Madagascar","6"
"1789","CC BY-NC-SA 4.0","Malawi","23"
"1790","CC BY-NC-SA 4.0","Malaysia","1830"
"1791","CC BY-NC-SA 4.0","Maldives","24"
"1792","CC BY-NC-SA 4.0","Mali","1"
"1793","CC BY-NC-SA 4.0","Malta","118"
"1794","CC BY-NC-SA 4.0","Marshall Islands","0"
"1795","CC BY-NC-SA 4.0","Martinique","0"
"1796","CC BY-NC-SA 4.0","Mauritania","0"
"1797","CC BY-NC-SA 4.0","Mauritius","6"
"1798","CC BY-NC-SA 4.0","Mayotte","0"
"1799","CC BY-NC-SA 4.0","Mexico","9630"
"1800","CC BY-NC-SA 4.0","Micronesia, Federated States of","0"
"1801","CC BY-NC-SA 4.0","Moldova, Republic of","39"
"1802","CC BY-NC-SA 4.0","Monaco","2"
"1803","CC BY-NC-SA 4.0","Mongolia","21"
"1804","CC BY-NC-SA 4.0","Montserrat","0"
"1805","CC BY-NC-SA 4.0","Morocco","83"
"1806","CC BY-NC-SA 4.0","Mozambique","45"
"1807","CC BY-NC-SA 4.0","Myanmar","4"
"1808","CC BY-NC-SA 4.0","Namibia","10"
"1809","CC BY-NC-SA 4.0","Nauru","0"
"1810","CC BY-NC-SA 4.0","Nepal","80"
"1811","CC BY-NC-SA 4.0","Netherlands","23800"
"1812","CC BY-NC-SA 4.0","Netherlands Antilles","0"
"1813","CC BY-NC-SA 4.0","New Caledonia","23"
"1814","CC BY-NC-SA 4.0","New Zealand","1630"
"1815","CC BY-NC-SA 4.0","Nicaragua","12600"
"1816","CC BY-NC-SA 4.0","Niger","2"
"1817","CC BY-NC-SA 4.0","Nigeria","1440"
"1818","CC BY-NC-SA 4.0","Niue","0"
"1819","CC BY-NC-SA 4.0","Norfolk Island","2"
"1820","CC BY-NC-SA 4.0","Northern Mariana Islands","0"
"1821","CC BY-NC-SA 4.0","Norway","4200"
"1822","CC BY-NC-SA 4.0","Oman","30"
"1823","CC BY-NC-SA 4.0","Pakistan","832"
"1824","CC BY-NC-SA 4.0","Palau","0"
"1825","CC BY-NC-SA 4.0","Palestinian Territory","26"
"1826","CC BY-NC-SA 4.0","Panama","1840"
"1827","CC BY-NC-SA 4.0","Papua New Guinea","4"
"1828","CC BY-NC-SA 4.0","Paraguay","23"
"1829","CC BY-NC-SA 4.0","Peru","7510"
"1830","CC BY-NC-SA 4.0","Philippines","1630"
"1831","CC BY-NC-SA 4.0","Pitcairn","0"
"1832","CC BY-NC-SA 4.0","Poland","29600"
"1833","CC BY-NC-SA 4.0","Portugal","4650"
"1834","CC BY-NC-SA 4.0","Puerto Rico","14"
"1835","CC BY-NC-SA 4.0","Qatar","606"
"1836","CC BY-NC-SA 4.0","Reunion","7"
"1837","CC BY-NC-SA 4.0","Romania","1620"
"1838","CC BY-NC-SA 4.0","Russian Federation","6070"
"1839","CC BY-NC-SA 4.0","Rwanda","78"
"1840","CC BY-NC-SA 4.0","Saint Helena","5"
"1841","CC BY-NC-SA 4.0","Saint Kitts and Nevis","0"
"1842","CC BY-NC-SA 4.0","Saint Lucia","1"
"1843","CC BY-NC-SA 4.0","Saint Pierre and Miquelon","4"
"1844","CC BY-NC-SA 4.0","Saint Vincent and the Grenadines","0"
"1845","CC BY-NC-SA 4.0","Samoa","6"
"1846","CC BY-NC-SA 4.0","San Marino","0"
"1847","CC BY-NC-SA 4.0","Sao Tome and Principe","4"
"1848","CC BY-NC-SA 4.0","Saudi Arabia","1940"
"1849","CC BY-NC-SA 4.0","Senegal","5"
"1850","CC BY-NC-SA 4.0","Serbia and Montenegro","54400000"
"1851","CC BY-NC-SA 4.0","Seychelles","0"
"1852","CC BY-NC-SA 4.0","Sierra Leone","6"
"1853","CC BY-NC-SA 4.0","Singapore","3650"
"1854","CC BY-NC-SA 4.0","Slovakia","385"
"1855","CC BY-NC-SA 4.0","Slovenia","1740"
"1856","CC BY-NC-SA 4.0","Solomon Islands","1"
"1857","CC BY-NC-SA 4.0","Somalia","46"
"1858","CC BY-NC-SA 4.0","South Africa","6820"
"1859","CC BY-NC-SA 4.0","South Georgia and the South Sandwich Islands","0"
"1860","CC BY-NC-SA 4.0","Spain","34500"
"1861","CC BY-NC-SA 4.0","Sri Lanka","66"
"1862","CC BY-NC-SA 4.0","Sudan","6"
"1863","CC BY-NC-SA 4.0","Suriname","1"
"1864","CC BY-NC-SA 4.0","Svalbard and Jan Mayen","0"
"1865","CC BY-NC-SA 4.0","Swaziland","0"
"1866","CC BY-NC-SA 4.0","Sweden","8430"
"1867","CC BY-NC-SA 4.0","Switzerland","22100"
"1868","CC BY-NC-SA 4.0","Syrian Arab Republic","63"
"1869","CC BY-NC-SA 4.0","Taiwan, Province of China","728"
"1870","CC BY-NC-SA 4.0","Tajikistan","4"
"1871","CC BY-NC-SA 4.0","Tanzania, United Republic of","65"
"1872","CC BY-NC-SA 4.0","Thailand","730"
"1873","CC BY-NC-SA 4.0","Togo","0"
"1874","CC BY-NC-SA 4.0","Tokelau","0"
"1875","CC BY-NC-SA 4.0","Tonga","49"
"1876","CC BY-NC-SA 4.0","Trinidad and Tobago","8"
"1877","CC BY-NC-SA 4.0","Tunisia","35"
"1878","CC BY-NC-SA 4.0","Turkey","9590"
"1879","CC BY-NC-SA 4.0","Turkmenistan","1"
"1880","CC BY-NC-SA 4.0","Turks and Caicos Islands","0"
"1881","CC BY-NC-SA 4.0","Tuvalu","0"
"1882","CC BY-NC-SA 4.0","Uganda","134"
"1883","CC BY-NC-SA 4.0","Ukraine","2130"
"1884","CC BY-NC-SA 4.0","United Arab Emirates","145"
"1885","CC BY-NC-SA 4.0","United Kingdom","89900"
"1886","CC BY-NC-SA 4.0","United States","31300000"
"1887","CC BY-NC-SA 4.0","United States Minor Outlying Islands","0"
"1888","CC BY-NC-SA 4.0","Uruguay","173"
"1889","CC BY-NC-SA 4.0","Uzbekistan","47"
"1890","CC BY-NC-SA 4.0","Vanuatu","0"
"1891","CC BY-NC-SA 4.0","Venezuela","6140"
"1892","CC BY-NC-SA 4.0","Vietnam","7"
"1893","CC BY-NC-SA 4.0","Virgin Islands, British","33"
"1894","CC BY-NC-SA 4.0","Virgin Islands, U.S.","672"
"1895","CC BY-NC-SA 4.0","Wallis and Futuna","3"
"1896","CC BY-NC-SA 4.0","Western Sahara","0"
"1897","CC BY-NC-SA 4.0","Yemen","27"
"1898","CC BY-NC-SA 4.0","Yugoslavia","0"
"1899","CC BY-NC-SA 4.0","Zambia","14"
"1900","CC BY-NC-SA 4.0","Zimbabwe","9"
"1901","CC BY-ND 4.0","Afghanistan","395"
"1902","CC BY-ND 4.0","Albania","28"
"1903","CC BY-ND 4.0","Algeria","312"
"1904","CC BY-ND 4.0","American Samoa","0"
"1905","CC BY-ND 4.0","Andorra","2"
"1906","CC BY-ND 4.0","Angola","9"
"1907","CC BY-ND 4.0","Anguilla","0"
"1908","CC BY-ND 4.0","Antarctica","1"
"1909","CC BY-ND 4.0","Antigua and Barbuda","0"
"1910","CC BY-ND 4.0","Argentina","24000"
"1911","CC BY-ND 4.0","Armenia","66"
"1912","CC BY-ND 4.0","Aruba","35100"
"1913","CC BY-ND 4.0","Australia","71800"
"1914","CC BY-ND 4.0","Austria","5570"
"1915","CC BY-ND 4.0","Azerbaijan","59"
"1916","CC BY-ND 4.0","Bahamas","2"
"1917","CC BY-ND 4.0","Bahrain","8"
"1918","CC BY-ND 4.0","Bangladesh","119"
"1919","CC BY-ND 4.0","Barbados","1"
"1920","CC BY-ND 4.0","Belarus","58"
"1921","CC BY-ND 4.0","Belgium","13500"
"1922","CC BY-ND 4.0","Belize","2"
"1923","CC BY-ND 4.0","Benin","23"
"1924","CC BY-ND 4.0","Bermuda","2"
"1925","CC BY-ND 4.0","Bhutan","16"
"1926","CC BY-ND 4.0","Bolivia","66"
"1927","CC BY-ND 4.0","Bosnia and Herzegovina","268"
"1928","CC BY-ND 4.0","Botswana","40"
"1929","CC BY-ND 4.0","Bouvet Island","0"
"1930","CC BY-ND 4.0","Brazil","57100"
"1931","CC BY-ND 4.0","British Indian Ocean Territory","0"
"1932","CC BY-ND 4.0","Brunei Darussalam","26"
"1933","CC BY-ND 4.0","Bulgaria","1210"
"1934","CC BY-ND 4.0","Burkina Faso","16"
"1935","CC BY-ND 4.0","Burundi","0"
"1936","CC BY-ND 4.0","Cambodia","187"
"1937","CC BY-ND 4.0","Cameroon","9"
"1938","CC BY-ND 4.0","Canada","61100"
"1939","CC BY-ND 4.0","Cape Verde","1"
"1940","CC BY-ND 4.0","Cayman Islands","0"
"1941","CC BY-ND 4.0","Central African Republic","0"
"1942","CC BY-ND 4.0","Chad","0"
"1943","CC BY-ND 4.0","Chile","2790"
"1944","CC BY-ND 4.0","China","36300"
"1945","CC BY-ND 4.0","Christmas Island","2"
"1946","CC BY-ND 4.0","Cocos (Keeling) Islands","0"
"1947","CC BY-ND 4.0","Colombia","21700"
"1948","CC BY-ND 4.0","Comoros","0"
"1949","CC BY-ND 4.0","Congo","6"
"1950","CC BY-ND 4.0","Congo, the Democratic Republic of the","2"
"1951","CC BY-ND 4.0","Cook Islands","3"
"1952","CC BY-ND 4.0","Costa Rica","1570"
"1953","CC BY-ND 4.0","Cote D'ivoire","3"
"1954","CC BY-ND 4.0","Croatia (Hrvatska)","4290"
"1955","CC BY-ND 4.0","Cuba","227"
"1956","CC BY-ND 4.0","Cyprus","8"
"1957","CC BY-ND 4.0","Czech Republic","6010"
"1958","CC BY-ND 4.0","Denmark","17100"
"1959","CC BY-ND 4.0","Djibouti","1"
"1960","CC BY-ND 4.0","Dominica","0"
"1961","CC BY-ND 4.0","Dominican Republic","87"
"1962","CC BY-ND 4.0","East Timor","0"
"1963","CC BY-ND 4.0","Ecuador","5530"
"1964","CC BY-ND 4.0","Egypt","1340"
"1965","CC BY-ND 4.0","El Salvador","94"
"1966","CC BY-ND 4.0","Equatorial Guinea","0"
"1967","CC BY-ND 4.0","Eritrea","0"
"1968","CC BY-ND 4.0","Estonia","474"
"1969","CC BY-ND 4.0","Ethiopia","473"
"1970","CC BY-ND 4.0","European Union","0"
"1971","CC BY-ND 4.0","Falkland Islands (Malvinas)","0"
"1972","CC BY-ND 4.0","Faroe Islands","8"
"1973","CC BY-ND 4.0","Fiji","44"
"1974","CC BY-ND 4.0","Finland","15700"
"1975","CC BY-ND 4.0","France","53400"
