"PLAN_INDEX","TOOL_IDENTIFIER","COUNTRY","COUNT"
"1488","CC BY-NC-ND 4.0","Faroe Islands","66"
"1489","CC BY-NC-ND 4.0","Fiji","51"
"1490","CC BY-NC-ND 4.0","Finland","20500"
"1491","CC BY-NC-ND 4.0","France","103000"
"1492","CC BY-NC-ND 4.0","France, Metropolitan","0"
"1493","CC BY-NC-ND 4.0","French Guiana","0"
"1494","CC BY-NC-ND 4.0","French Polynesia","2"
"1495","CC BY-NC-ND 4.0","French Southern Territories","0"
"1496","CC BY-NC-ND 4.0","Gabon","0"
"1497","CC BY-NC-ND 4.0","Gambia","1"
"1498","CC BY-NC-ND 4.0","Georgia","98"
"1499","CC BY-NC-ND 4.0","Germany","194000"
"1500","CC BY-NC-ND 4.0","Ghana","966"
"1501","CC BY-NC-ND 4.0","Gibraltar","3"
"1502","CC BY-NC-ND 4.0","Greece","11900"
"1503","CC BY-NC-ND 4.0","Greenland","12"
"1504","CC BY-NC-ND 4.0","Grenada","2"
"1505","CC BY-NC-ND 4.0","Guadeloupe","0"
"1506","CC BY-NC-ND 4.0","Guam","0"
"1507","CC BY-NC-ND 4.0","Guatemala","329"
"1508","CC BY-NC-ND 4.0","Guinea","0"
"1509","CC BY-NC-ND 4.0","Guinea-Bissau","2"
"1510","CC BY-NC-ND 4.0","Guyana","2"
"1511","CC BY-NC-ND 4.0","Haiti","4"
"1512","CC BY-NC-ND 4.0","Heard Island and Mcdonald Islands","0"
"1513","CC BY-NC-ND 4.0","Holy See (Vatican City State)","4"
"1514","CC BY-NC-ND 4.0","Honduras","10"
"1515","CC BY-NC-ND 4.0","Hong Kong","18400"
"1516","CC BY-NC-ND 4.0","Hungary","4640"
"1517","CC BY-NC-ND 4.0","Iceland","4620"
"1518","CC BY-NC-ND 4.0","India","24200"
"1519","CC BY-NC-ND 4.0","Indonesia","35500"
"1520","CC BY-NC-ND 4.0","Iran, Islamic Republic of","32700"
"1521","CC BY-NC-ND 4.0","Iraq","2060"
"1522","CC BY-NC-ND 4.0","Ireland","46500"
"1523","CC BY-NC-ND 4.0","Israel","640"
"1524","CC BY-NC-ND 4.0","Italy","48200"
"1525","CC BY-NC-ND 4.0","Jamaica","11"
"1526","CC BY-NC-ND 4.0","Japan","56600"
"1527","CC BY-NC-ND 4.0","Jordan","658"
"1528","CC BY-NC-ND 4.0","Kazakhstan","505"
"1529","CC BY-NC-ND 4.0","Kenya","2490"
"1530","CC BY-NC-ND 4.0","Kiribati","0"
"1531","CC BY-NC-ND 4.0","Korea, Democratic People's Republic of","0"
"1532","CC BY-NC-ND 4.0","Korea, Republic of","132000"
"1533","CC BY-NC-ND 4.0","Kuwait","9"
"1534","CC BY-NC-ND 4.0","Kyrgyzstan","18"
"1535","CC BY-NC-ND 4.0","Lao People's Democratic Republic","0"
"1536","CC BY-NC-ND 4.0","Latvia","549"
"1537","CC BY-NC-ND 4.0","Lebanon","1060"
"1538","CC BY-NC-ND 4.0","Lesotho","3"
"1539","CC BY-NC-ND 4.0","Liberia","647"
"1540","CC BY-NC-ND 4.0","Libyan Arab Jamahiriya","136"
"1541","CC BY-NC-ND 4.0","Liechtenstein","7"
"1542","CC BY-NC-ND 4.0","Lithuania","4540"
"1543","CC BY-NC-ND 4.0","Luxembourg","1230"
"1544","CC BY-NC-ND 4.0","Macao","39"
"1545","CC BY-NC-ND 4.0","Macedonia, the Former Yugosalv Republic of","137"
"1546","CC BY-NC-ND 4.0","Madagascar","8"
"1547","CC BY-NC-ND 4.0","Malawi","49"
"1548","CC BY-NC-ND 4.0","Malaysia","4600"
"1549","CC BY-NC-ND 4.0","Maldives","5"
"1550","CC BY-NC-ND 4.0","Mali","1"
"1551","CC BY-NC-ND 4.0","Malta","479"
"1552","CC BY-NC-ND 4.0","Marshall Islands","0"
"1553","CC BY-NC-ND 4.0","Martinique","0"
"1554","CC BY-NC-ND 4.0","Mauritania","0"
"1555","CC BY-NC-ND 4.0","Mauritius","8"
"1556","CC BY-NC-ND 4.0","Mayotte","0"
"1557","CC BY-NC-ND 4.0","Mexico","26900"
"1558","CC BY-NC-ND 4.0","Micronesia, Federated States of","0"
"1559","CC BY-NC-ND 4.0","Moldova, Republic of","142"
"1560","CC BY-NC-ND 4.0","Monaco","5"
"1561","CC BY-NC-ND 4.0","Mongolia","28"
"1562","CC BY-NC-ND 4.0","Montserrat","0"
"1563","CC BY-NC-ND 4.0","Morocco","204"
"1564","CC BY-NC-ND 4.0","Mozambique","74"
"1565","CC BY-NC-ND 4.0","Myanmar","8"
"1566","CC BY-NC-ND 4.0","Namibia","42"
"1567","CC BY-NC-ND 4.0","Nauru","0"
"1568","CC BY-NC-ND 4.0","Nepal","600"
"1569","CC BY-NC-ND 4.0","Netherlands","62500"
"1570","CC BY-NC-ND 4.0","Netherlands Antilles","0"
"1571","CC BY-NC-ND 4.0","New Caledonia","26"
"1572","CC BY-NC-ND 4.0","New Zealand","8730"
"1573","CC BY-NC-ND 4.0","Nicaragua","10"
"1574","CC BY-NC-ND 4.0","Niger","7"
"1575","CC BY-NC-ND 4.0","Nigeria","5300"
"1576","CC BY-NC-ND 4.0","Niue","0"
"1577","CC BY-NC-ND 4.0","Norfolk Island","2"
"1578","CC BY-NC-ND 4.0","Northern Mariana Islands","0"
"1579","CC BY-NC-ND 4.0","Norway","21900"
"1580","CC BY-NC-ND 4.0","Oman","59"
"1581","CC BY-NC-ND 4.0","Pakistan","1810"
"1582","CC BY-NC-ND 4.0","Palau","0"
"1583","CC BY-NC-ND 4.0","Palestinian Territory","49"
"1584","CC BY-NC-ND 4.0","Panama","1360"
"1585","CC BY-NC-ND 4.0","Papua New Guinea","9"
"1586","CC BY-NC-ND 4.0","Paraguay","152"
"1587","CC BY-NC-ND 4.0","Peru","17800"
"1588","CC BY-NC-ND 4.0","Philippines","2110"
"1589","CC BY-NC-ND 4.0","Pitcairn","0"
"1590","CC BY-NC-ND 4.0","Poland","56300"
"1591","CC BY-NC-ND 4.0","Portugal","11600"
"1592","CC BY-NC-ND 4.0","Puerto Rico","37"
"1593","CC BY-NC-ND 4.0","Qatar","1830"
"1594","CC BY-NC-ND 4.0","Reunion","7"
"1595","CC BY-NC-ND 4.0","Romania","4030"
"1596","CC BY-NC-ND 4.0","Russian Federation","17400"
"1597","CC BY-NC-ND 4.0","Rwanda","126"
"1598","CC BY-NC-ND 4.0","Saint Helena","9"
"1599","CC BY-NC-ND 4.0","Saint Kitts and Nevis","0"
"1600","CC BY-NC-ND 4.0","Saint Lucia","7"
"1601","CC BY-NC-ND 4.0","Saint Pierre and Miquelon","5"
"1602","CC BY-NC-ND 4.0","Saint Vincent and the Grenadines","1"
"1603","CC BY-NC-ND 4.0","Samoa","33"
"1604","CC BY-NC-ND 4.0","San Marino","1"
"1605","CC BY-NC-ND 4.0","Sao Tome and Principe","5"
"1606","CC BY-NC-ND 4.0","Saudi Arabia","2940"
"1607","CC BY-NC-ND 4.0","Senegal","8"
"1608","CC BY-NC-ND 4.0","Serbia and Montenegro","127000000"
"1609","CC BY-NC-ND 4.0","Seychelles","5"
"1610","CC BY-NC-ND 4.0","Sierra Leone","7"
"1611","CC BY-NC-ND 4.0","Singapore","12900"
"1612","CC BY-NC-ND 4.0","Slovakia","914"
"1613","CC BY-NC-ND 4.0","Slovenia","26500"
"1614","CC BY-NC-ND 4.0","Solomon Islands","1"
"1615","CC BY-NC-ND 4.0","Somalia","143"
"1616","CC BY-NC-ND 4.0","South Africa","11900"
"1617","CC BY-NC-ND 4.0","South Georgia and the South Sandwich Islands","0"
"1618","CC BY-NC-ND 4.0","Spain","148000"
"1619","CC BY-NC-ND 4.0","Sri Lanka","147"
"1620","CC BY-NC-ND 4.0","Sudan","3"
"1621","CC BY-NC-ND 4.0","Suriname","1"
"1622","CC BY-NC-ND 4.0","Svalbard and Jan Mayen","0"
"1623","CC BY-NC-ND 4.0","Swaziland","0"
"1624","CC BY-NC-ND 4.0","Sweden","26000"
"1625","CC BY-NC-ND 4.0","Switzerland","52600"
"1626","CC BY-NC-ND 4.0","Syrian Arab Republic","473"
"1627","CC BY-NC-ND 4.0","Taiwan, Province of China","1830"
"1628","CC BY-NC-ND 4.0","Tajikistan","6"
"1629","CC BY-NC-ND 4.0","Tanzania, United Republic of","135"
"1630","CC BY-NC-ND 4.0","Thailand","2880"
"1631","CC BY-NC-ND 4.0","Togo","2"
"1632","CC BY-NC-ND 4.0","Tokelau","0"
"1633","CC BY-NC-ND 4.0","Tonga","163"
"1634","CC BY-NC-ND 4.0","Trinidad and Tobago","16"
"1635","CC BY-NC-ND 4.0","Tunisia","119"
"1636","CC BY-NC-ND 4.0","Turkey","40600"
"1637","CC BY-NC-ND 4.0","Turkmenistan","1"
"1638","CC BY-NC-ND 4.0","Turks and Caicos Islands","0"
"1639","CC BY-NC-ND 4.0","Tuvalu","0"
"1640","CC BY-NC-ND 4.0","Uganda","576"
"1641","CC BY-NC-ND 4.0","Ukraine","6330"
"1642","CC BY-NC-ND 4.0","United Arab Emirates","591"
"1643","CC BY-NC-ND 4.0","United Kingdom","286000"
"1644","CC BY-NC-ND 4.0","United States","109000000"
"1645","CC BY-NC-ND 4.0","United States Minor Outlying Islands","0"
"1646","CC BY-NC-ND 4.0","Uruguay","516"
"1647","CC BY-NC-ND 4.0","Uzbekistan","114"
"1648","CC BY-NC-ND 4.0","Vanuatu","3"
"1649","CC BY-NC-ND 4.0","Venezuela","3640"
"1650","CC BY-NC-ND 4.0","Vietnam","33700"
"1651","CC BY-NC-ND 4.0","Virgin Islands, British","59"
"1652","CC BY-NC-ND 4.0","Virgin Islands, U.S.","518"
"1653","CC BY-NC-ND 4.0","Wallis and Futuna","3"
"1654","CC BY-NC-ND 4.0","Western Sahara","0"
"1655","CC BY-NC-ND 4.0","Yemen","10"
"1656","CC BY-NC-ND 4.0","Yugoslavia","0"
"1657","CC BY-NC-ND 4.0","Zambia","288"
"1658","CC BY-NC-ND 4.0","Zimbabwe","24"
"1659","CC BY-NC-SA 4.0","Afghanistan","21"
"1660","CC BY-NC-SA 4.0","Albania","39"
"1661","CC BY-NC-SA 4.0","Algeria","267"
"1662","CC BY-NC-SA 4.0","American Samoa","0"
"1663","CC BY-NC-SA 4.0","Andorra","1"
"1664","CC BY-NC-SA 4.0","Angola","20"
"1665","CC BY-NC-SA 4.0","Anguilla","0"
"1666","CC BY-NC-SA 4.0","Antarctica","1"
"1667","CC BY-NC-SA 4.0","Antigua and Barbuda","0"
"1668","CC BY-NC-SA 4.0","Argentina","31600"
"1669","CC BY-NC-SA 4.0","Armenia","38"
"1670","CC BY-NC-SA 4.0","Aruba","521"
"1671","CC BY-NC-SA 4.0","Australia","23700"
"1672","CC BY-NC-SA 4.0","Austria","2420"
"1673","CC BY-NC-SA 4.0","Azerbaijan","42"
"1674","CC BY-NC-SA 4.0","Bahamas","1"
"1675","CC BY-NC-SA 4.0","Bahrain","3"
"1676","CC BY-NC-SA 4.0","Bangladesh","56"
"1677","CC BY-NC-SA 4.0","Barbados","6"
"1678","CC BY-NC-SA 4.0","Belarus","33"
"1679","CC BY-NC-SA 4.0","Belgium","7450"
"1680","CC BY-NC-SA 4.0","Belize","1"
"1681","CC BY-NC-SA 4.0","Benin","7"
"1682","CC BY-NC-SA 4.0","Bermuda","2"
"1683","CC BY-NC-SA 4.0","Bhutan","6"
"1684","CC BY-NC-SA 4.0","Bolivia","90"
"1685","CC BY-NC-SA 4.0","Bosnia and Herzegovina","1790"
"1686","CC BY-NC-SA 4.0","Botswana","30"
"1687","CC BY-NC-SA 4.0","Bouvet Island","0"
"1688","CC BY-NC-SA 4.0","Brazil","50100"
"1689","CC BY-NC-SA 4.0","British Indian Ocean Territory","0"
"1690","CC BY-NC-SA 4.0","Brunei Darussalam","6"
"1691","CC BY-NC-SA 4.0","Bulgaria","371"
"1692","CC BY-NC-SA 4.0","Burkina Faso","9"
"1693","CC BY-NC-SA 4.0","Burundi","6"
"1694","CC BY-NC-SA 4.0","Cambodia","32"
"1695","CC BY-NC-SA 4.0","Cameroon","5"
"1696","CC BY-NC-SA 4.0","Canada","20000"
"1697","CC BY-NC-SA 4.0","Cape Verde","2"
"1698","CC BY-NC-SA 4.0","Cayman Islands","0"
"1699","CC BY-NC-SA 4.0","Central African Republic","0"
"1700","CC BY-NC-SA 4.0","Chad","0"
"1701","CC BY-NC-SA 4.0","Chile","5820"
"1702","CC BY-NC-SA 4.0","China","10200"
"1703","CC BY-NC-SA 4.0","Christmas Island","1"
"1704","CC BY-NC-SA 4.0","Cocos (Keeling) Islands","0"
"1705","CC BY-NC-SA 4.0","Colombia","15200"
"1706","CC BY-NC-SA 4.0","Comoros","0"
"1707","CC BY-NC-SA 4.0","Congo","15"
"1708","CC BY-NC-SA 4.0","Congo, the Democratic Republic of the","4"
"1709","CC BY-NC-SA 4.0","Cook Islands","3"
"1710","CC BY-NC-SA 4.0","Costa Rica","6000"
"1711","CC BY-NC-SA 4.0","Cote D'ivoire","2"
"1712","CC BY-NC-SA 4.0","Croatia (Hrvatska)","3310"
"1713","CC BY-NC-SA 4.0","Cuba","1040"
"1714","CC BY-NC-SA 4.0","Cyprus","73"
"1715","CC BY-NC-SA 4.0","Czech Republic","3810"
"1716","CC BY-NC-SA 4.0","Denmark","7820"
"1717","CC BY-NC-SA 4.0","Djibouti","0"
"1718","CC BY-NC-SA 4.0","Dominica","0"
"1719","CC BY-NC-SA 4.0","Dominican Republic","67"
"1720","CC BY-NC-SA 4.0","East Timor","0"
"1721","CC BY-NC-SA 4.0","Ecuador","10700"
"1722","CC BY-NC-SA 4.0","Egypt","548"
"1723","CC BY-NC-SA 4.0","El Salvador","62"
"1724","CC BY-NC-SA 4.0","Equatorial Guinea","0"
"1725","CC BY-NC-SA 4.0","Eritrea","0"
"1726","CC BY-NC-SA 4.0","Estonia","107"
"1727","CC BY-NC-SA 4.0","Ethiopia","282"
"1728","CC BY-NC-SA 4.0","European Union","0"
"1729","CC BY-NC-SA 4.0","Falkland Islands (Malvinas)","0"
"1730","CC BY-NC-SA 4.0","Faroe Islands","8"
"1731","CC BY-NC-SA 4.0","Fiji","27"
"1732","CC BY-NC-SA 4.0","Finland","7580"
"1733","CC BY-NC-SA 4.0","France","60900"
"1734","CC BY-NC-SA 4.0","France, Metropolitan","0"
"1735","CC BY-NC-SA 4.0","French Guiana","0"
"1736","CC BY-NC-SA 4.0","French Polynesia","1"
"1737","CC BY-NC-SA 4.0","French Southern Territories","0"
"1738","CC BY-NC-SA 4.0","Gabon","0"
"1739","CC BY-NC-SA 4.0","Gambia","0"
"1740","CC BY-NC-SA 4.0","Georgia","49"
"1741","CC BY-NC-SA 4.0","Germany","85900"
"1742","CC BY-NC-SA 4.0","Ghana","336"
"1743","CC BY-NC-SA 4.0","Gibraltar","3"
"1744","CC BY-NC-SA 4.0","Greece","9300"
"1745","CC BY-NC-SA 4.0","Greenland","9"
"1746","CC BY-NC-SA 4.0","Grenada","1"
"1747","CC BY-NC-SA 4.0","Guadeloupe","0"
"1748","CC BY-NC-SA 4.0","Guam","0"
"1749","CC BY-NC-SA 4.0","Guatemala","195"
"1750","CC BY-NC-SA 4.0","Guinea","0"
"1751","CC BY-NC-SA 4.0","Guinea-Bissau","0"
"1752","CC BY-NC-SA 4.0","Guyana","0"
"1753","CC BY-NC-SA 4.0","Haiti","3"
"1754","CC BY-NC-SA 4.0","Heard Island and Mcdonald Islands","0"
"1755","CC BY-NC-SA 4.0","Holy See (Vatican City State)","3"
"1756","CC BY-NC-SA 4.0","Honduras","7"
"1757","CC BY-NC-SA 4.0","Hong Kong","3770"
"1758","CC BY-NC-SA 4.0","Hungary","2750"
"1759","CC BY-NC-SA 4.0","Iceland","202"
"1760","CC BY-NC-SA 4.0","India","8540"
"1761","CC BY-NC-SA 4.0","Indonesia","18500"
"1762","CC BY-NC-SA 4.0","Iran, Islamic Republic of","10900"
"1763","CC BY-NC-SA 4.0","Iraq","1070"
"1764","CC BY-NC-SA 4.0","Ireland","20800"
"1765","CC BY-NC-SA 4.0","Israel","133"
"1766","CC BY-NC-SA 4.0","Italy","20800"
"1767","CC BY-NC-SA 4.0","Jamaica","3"
"1768","CC BY-NC-SA 4.0","Japan","18300"
"1769","CC BY-NC-SA 4.0","Jordan","137"
"1770","CC BY-NC-SA 4.0","Kazakhstan","87"
"1771","CC BY-NC-SA 4.0","Kenya","1650"
"1772","CC BY-NC-SA 4.0","Kiribati","0"
"1773","CC BY-NC-SA 4.0","Korea, Democratic People's Republic of","0"
"1774","CC BY-NC-SA 4.0","Korea, Republic of","36100"
"1775","CC BY-NC-SA 4.0","Kuwait","2"
"1776","CC BY-NC-SA 4.0","Kyrgyzstan","9"
"1777","CC BY-NC-SA 4.0","Lao People's Democratic Republic","0"
"1778","CC BY-NC-SA 4.0","Latvia","148"
"1779","CC BY-NC-SA 4.0","Lebanon","146"
"1780","CC BY-NC-SA 4.0","Lesotho","5"
"1781","CC BY-NC-SA 4.0","Liberia","22"
"1782","CC BY-NC-SA 4.0","Libyan Arab Jamahiriya","46"
"1783","CC BY-NC-SA 4.0","Liechtenstein","7"
"1784","CC BY-NC-SA 4.0","Lithuania","1640"
"1785","CC BY-NC-SA 4.0","Luxembourg","498"
"1786","CC BY-NC-SA 4.0","Macao","11"
"1787","CC BY-NC-SA 4.0","Macedonia, the Former Yugosalv Republic of","53"
"1788","CC BY-NC-SA 4.0","Madagascar","7"
"1789","CC BY-NC-SA 4.0","Malawi","15"
"1790","CC BY-NC-SA 4.0","Malaysia","2150"
"1791","CC BY-NC-SA 4.0","Maldives","67"
"1792","CC BY-NC-SA 4.0","Mali","1"
"1793","CC BY-NC-SA 4.0","Malta","105"
"1794","CC BY-NC-SA 4.0","Marshall Islands","0"
"1795","CC BY-NC-SA 4.0","Martinique","0"
"1796","CC BY-NC-SA 4.0","Mauritania","0"
"1797","CC BY-NC-SA 4.0","Mauritius","6"
"1798","CC BY-NC-SA 4.0","Mayotte","0"
"1799","CC BY-NC-SA 4.0","Mexico","11000"
"1800","CC BY-NC-SA 4.0","Micronesia, Federated States of","0"
"1801","CC BY-NC-SA 4.0","Moldova, Republic of","86"
"1802","CC BY-NC-SA 4.0","Monaco","3"
"1803","CC BY-NC-SA 4.0","Mongolia","8"
"1804","CC BY-NC-SA 4.0","Montserrat","0"
"1805","CC BY-NC-SA 4.0","Morocco","88"
"1806","CC BY-NC-SA 4.0","Mozambique","40"
"1807","CC BY-NC-SA 4.0","Myanmar","4"
"1808","CC BY-NC-SA 4.0","Namibia","7"
"1809","CC BY-NC-SA 4.0","Nauru","0"
"1810","CC BY-NC-SA 4.0","Nepal","87"
"1811","CC BY-NC-SA 4.0","Netherlands","24900"
"1812","CC BY-NC-SA 4.0","Netherlands Antilles","0"
"1813","CC BY-NC-SA 4.0","New Caledonia","21"
"1814","CC BY-NC-SA 4.0","New Zealand","1550"
"1815","CC BY-NC-SA 4.0","Nicaragua","12800"
"1816","CC BY-NC-SA 4.0","Niger","7"
"1817","CC BY-NC-SA 4.0","Nigeria","1650"
"1818","CC BY-NC-SA 4.0","Niue","0"
"1819","CC BY-NC-SA 4.0","Norfolk Island","2"
"1820","CC BY-NC-SA 4.0","Northern Mariana Islands","0"
"1821","CC BY-NC-SA 4.0","Norway","5930"
"1822","CC BY-NC-SA 4.0","Oman","26"
"1823","CC BY-NC-SA 4.0","Pakistan","664"
"1824","CC BY-NC-SA 4.0","Palau","0"
"1825","CC BY-NC-SA 4.0","Palestinian Territory","7"
"1826","CC BY-NC-SA 4.0","Panama","1620"
"1827","CC BY-NC-SA 4.0","Papua New Guinea","5"
"1828","CC BY-NC-SA 4.0","Paraguay","26"
"1829","CC BY-NC-SA 4.0","Peru","11500"
"1830","CC BY-NC-SA 4.0","Philippines","1230"
"1831","CC BY-NC-SA 4.0","Pitcairn","0"
"1832","CC BY-NC-SA 4.0","Poland","32700"
"1833","CC BY-NC-SA 4.0","Portugal","4720"
"1834","CC BY-NC-SA 4.0","Puerto Rico","22"
"1835","CC BY-NC-SA 4.0","Qatar","585"
"1836","CC BY-NC-SA 4.0","Reunion","8"
"1837","CC BY-NC-SA 4.0","Romania","1510"
"1838","CC BY-NC-SA 4.0","Russian Federation","6270"
"1839","CC BY-NC-SA 4.0","Rwanda","60"
"1840","CC BY-NC-SA 4.0","Saint Helena","6"
"1841","CC BY-NC-SA 4.0","Saint Kitts and Nevis","0"
"1842","CC BY-NC-SA 4.0","Saint Lucia","2"
"1843","CC BY-NC-SA 4.0","Saint Pierre and Miquelon","5"
"1844","CC BY-NC-SA 4.0","Saint Vincent and the Grenadines","1"
"1845","CC BY-NC-SA 4.0","Samoa","16"
"1846","CC BY-NC-SA 4.0","San Marino","0"
"1847","CC BY-NC-SA 4.0","Sao Tome and Principe","3"
"1848","CC BY-NC-SA 4.0","Saudi Arabia","2760"
"1849","CC BY-NC-SA 4.0","Senegal","5"
"1850","CC BY-NC-SA 4.0","Serbia and Montenegro","58500000"
"1851","CC BY-NC-SA 4.0","Seychelles","5"
"1852","CC BY-NC-SA 4.0","Sierra Leone","6"
"1853","CC BY-NC-SA 4.0","Singapore","5260"
"1854","CC BY-NC-SA 4.0","Slovakia","462"
"1855","CC BY-NC-SA 4.0","Slovenia","2110"
"1856","CC BY-NC-SA 4.0","Solomon Islands","1"
"1857","CC BY-NC-SA 4.0","Somalia","49"
"1858","CC BY-NC-SA 4.0","South Africa","6850"
"1859","CC BY-NC-SA 4.0","South Georgia and the South Sandwich Islands","0"
"1860","CC BY-NC-SA 4.0","Spain","41500"
"1861","CC BY-NC-SA 4.0","Sri Lanka","58"
"1862","CC BY-NC-SA 4.0","Sudan","1"
"1863","CC BY-NC-SA 4.0","Suriname","0"
"1864","CC BY-NC-SA 4.0","Svalbard and Jan Mayen","0"
"1865","CC BY-NC-SA 4.0","Swaziland","0"
"1866","CC BY-NC-SA 4.0","Sweden","8750"
"1867","CC BY-NC-SA 4.0","Switzerland","22600"
"1868","CC BY-NC-SA 4.0","Syrian Arab Republic","8"
"1869","CC BY-NC-SA 4.0","Taiwan, Province of China","523"
"1870","CC BY-NC-SA 4.0","Tajikistan","4"
"1871","CC BY-NC-SA 4.0","Tanzania, United Republic of","59"
"1872","CC BY-NC-SA 4.0","Thailand","682"
"1873","CC BY-NC-SA 4.0","Togo","0"
"1874","CC BY-NC-SA 4.0","Tokelau","0"
"1875","CC BY-NC-SA 4.0","Tonga","54"
"1876","CC BY-NC-SA 4.0","Trinidad and Tobago","5"
"1877","CC BY-NC-SA 4.0","Tunisia","44"
"1878","CC BY-NC-SA 4.0","Turkey","9650"
"1879","CC BY-NC-SA 4.0","Turkmenistan","1"
"1880","CC BY-NC-SA 4.0","Turks and Caicos Islands","0"
"1881","CC BY-NC-SA 4.0","Tuvalu","0"
"1882","CC BY-NC-SA 4.0","Uganda","166"
"1883","CC BY-NC-SA 4.0","Ukraine","3250"
"1884","CC BY-NC-SA 4.0","United Arab Emirates","139"
"1885","CC BY-NC-SA 4.0","United Kingdom","113000"
"1886","CC BY-NC-SA 4.0","United States","33700000"
"1887","CC BY-NC-SA 4.0","United States Minor Outlying Islands","0"
"1888","CC BY-NC-SA 4.0","Uruguay","113"
"1889","CC BY-NC-SA 4.0","Uzbekistan","41"
"1890","CC BY-NC-SA 4.0","Vanuatu","0"
"1891","CC BY-NC-SA 4.0","Venezuela","3560"
"1892","CC BY-NC-SA 4.0","Vietnam","4"
"1893","CC BY-NC-SA 4.0","Virgin Islands, British","34"
"1894","CC BY-NC-SA 4.0","Virgin Islands, U.S.","459"
"1895","CC BY-NC-SA 4.0","Wallis and Futuna","3"
"1896","CC BY-NC-SA 4.0","Western Sahara","0"
"1897","CC BY-NC-SA 4.0","Yemen","24"
"1898","CC BY-NC-SA 4.0","Yugoslavia","0"
"1899","CC BY-NC-SA 4.0","Zambia","13"
"1900","CC BY-NC-SA 4.0","Zimbabwe","8"
"1901","CC BY-ND 4.0","Afghanistan","163"
"1902","CC BY-ND 4.0","Albania","34"
"1903","CC BY-ND 4.0","Algeria","328"
"1904","CC BY-ND 4.0","American Samoa","0"
"1905","CC BY-ND 4.0","Andorra","3"
"1906","CC BY-ND 4.0","Angola","87"
"1907","CC BY-ND 4.0","Anguilla","0"
"1908","CC BY-ND 4.0","Antarctica","1"
"1909","CC BY-ND 4.0","Antigua and Barbuda","1"
"1910","CC BY-ND 4.0","Argentina","16900"
"1911","CC BY-ND 4.0","Armenia","71"
"1912","CC BY-ND 4.0","Aruba","5"
"1913","CC BY-ND 4.0","Australia","47300"
"1914","CC BY-ND 4.0","Austria","5560"
"1915","CC BY-ND 4.0","Azerbaijan","55"
"1916","CC BY-ND 4.0","Bahamas","1"
"1917","CC BY-ND 4.0","Bahrain","11"
"1918","CC BY-ND 4.0","Bangladesh","301"
"1919","CC BY-ND 4.0","Barbados","3"
"1920","CC BY-ND 4.0","Belarus","50"
"1921","CC BY-ND 4.0","Belgium","14800"
"1922","CC BY-ND 4.0","Belize","3"
"1923","CC BY-ND 4.0","Benin","20"
"1924","CC BY-ND 4.0","Bermuda","2"
"1925","CC BY-ND 4.0","Bhutan","12"
"1926","CC BY-ND 4.0","Bolivia","240"
"1927","CC BY-ND 4.0","Bosnia and Herzegovina","2110"
"1928","CC BY-ND 4.0","Botswana","46"
"1929","CC BY-ND 4.0","Bouvet Island","0"
"1930","CC BY-ND 4.0","Brazil","76700"
"1931","CC BY-ND 4.0","British Indian Ocean Territory","0"
"1932","CC BY-ND 4.0","Brunei Darussalam","10"
"1933","CC BY-ND 4.0","Bulgaria","1670"
"1934","CC BY-ND 4.0","Burkina Faso","14"
"1935","CC BY-ND 4.0","Burundi","1"
"1936","CC BY-ND 4.0","Cambodia","189"
"1937","CC BY-ND 4.0","Cameroon","4"
"1938","CC BY-ND 4.0","Canada","65000"
"1939","CC BY-ND 4.0","Cape Verde","1"
"1940","CC BY-ND 4.0","Cayman Islands","0"
"1941","CC BY-ND 4.0","Central African Republic","0"
"1942","CC BY-ND 4.0","Chad","0"
"1943","CC BY-ND 4.0","Chile","10400"
"1944","CC BY-ND 4.0","China","36000"
"1945","CC BY-ND 4.0","Christmas Island","1"
"1946","CC BY-ND 4.0","Cocos (Keeling) Islands","0"
"1947","CC BY-ND 4.0","Colombia","23000"
"1948","CC BY-ND 4.0","Comoros","0"
"1949","CC BY-ND 4.0","Congo","6"
"1950","CC BY-ND 4.0","Congo, the Democratic Republic of the","16"
"1951","CC BY-ND 4.0","Cook Islands","1"
"1952","CC BY-ND 4.0","Costa Rica","1900"
"1953","CC BY-ND 4.0","Cote D'ivoire","3"
"1954","CC BY-ND 4.0","Croatia (Hrvatska)","4480"
"1955","CC BY-ND 4.0","Cuba","251"
"1956","CC BY-ND 4.0","Cyprus","10"
"1957","CC BY-ND 4.0","Czech Republic","4740"
"1958","CC BY-ND 4.0","Denmark","16600"
"1959","CC BY-ND 4.0","Djibouti","0"
"1960","CC BY-ND 4.0","Dominica","0"
"1961","CC BY-ND 4.0","Dominican Republic","98"
"1962","CC BY-ND 4.0","East Timor","0"
"1963","CC BY-ND 4.0","Ecuador","5220"
"1964","CC BY-ND 4.0","Egypt","1240"
"1965","CC BY-ND 4.0","El Salvador","52"
"1966","CC BY-ND 4.0","Equatorial Guinea","0"
"1967","CC BY-ND 4.0","Eritrea","0"
"1968","CC BY-ND 4.0","Estonia","455"
"1969","CC BY-ND 4.0","Ethiopia","474"
"1970","CC BY-ND 4.0","European Union","0"
"1971","CC BY-ND 4.0","Falkland Islands (Malvinas)","0"
"1972","CC BY-ND 4.0","Faroe Islands","48"
"1973","CC BY-ND 4.0","Fiji","45"
"1974","CC BY-ND 4.0","Finland","16300"
"1975","CC BY-ND 4.0","France","75000"
