"PLAN_INDEX","TOOL_IDENTIFIER","COUNTRY","COUNT"
"1488","CC BY-NC-ND 4.0","Faroe Islands","75"
"1489","CC BY-NC-ND 4.0","Fiji","53"
"1490","CC BY-NC-ND 4.0","Finland","23200"
"1491","CC BY-NC-ND 4.0","France","88900"
"1492","CC BY-NC-ND 4.0","France, Metropolitan","0"
"1493","CC BY-NC-ND 4.0","French Guiana","0"
"1494","CC BY-NC-ND 4.0","French Polynesia","3"
"1495","CC BY-NC-ND 4.0","French Southern Territories","0"
"1496","CC BY-NC-ND 4.0","Gabon","0"
"1497","CC BY-NC-ND 4.0","Gambia","6"
"1498","CC BY-NC-ND 4.0","Georgia","108"
"1499","CC BY-NC-ND 4.0","Germany","204000"
"1500","CC BY-NC-ND 4.0","Ghana","1320"
"1501","CC BY-NC-ND 4.0","Gibraltar","2"
"1502","CC BY-NC-ND 4.0","Greece","6220"
"1503","CC BY-NC-ND 4.0","Greenland","10"
"1504","CC BY-NC-ND 4.0","Grenada","2"
"1505","CC BY-NC-ND 4.0","Guadeloupe","0"
"1506","CC BY-NC-ND 4.0","Guam","0"
"1507","CC BY-NC-ND 4.0","Guatemala","151"
"1508","CC BY-NC-ND 4.0","Guinea","0"
"1509","CC BY-NC-ND 4.0","Guinea-Bissau","2"
"1510","CC BY-NC-ND 4.0","Guyana","2"
"1511","CC BY-NC-ND 4.0","Haiti","4"
"1512","CC BY-NC-ND 4.0","Heard Island and Mcdonald Islands","0"
"1513","CC BY-NC-ND 4.0","Holy See (Vatican City State)","5"
"1514","CC BY-NC-ND 4.0","Honduras","357"
"1515","CC BY-NC-ND 4.0","Hong Kong","21200"
"1516","CC BY-NC-ND 4.0","Hungary","6670"
"1517","CC BY-NC-ND 4.0","Iceland","3020"
"1518","CC BY-NC-ND 4.0","India","27900"
"1519","CC BY-NC-ND 4.0","Indonesia","35200"
"1520","CC BY-NC-ND 4.0","Iran, Islamic Republic of","38700"
"1521","CC BY-NC-ND 4.0","Iraq","3190"
"1522","CC BY-NC-ND 4.0","Ireland","36100"
"1523","CC BY-NC-ND 4.0","Israel","871"
"1524","CC BY-NC-ND 4.0","Italy","51100"
"1525","CC BY-NC-ND 4.0","Jamaica","9"
"1526","CC BY-NC-ND 4.0","Japan","64300"
"1527","CC BY-NC-ND 4.0","Jordan","853"
"1528","CC BY-NC-ND 4.0","Kazakhstan","735"
"1529","CC BY-NC-ND 4.0","Kenya","2430"
"1530","CC BY-NC-ND 4.0","Kiribati","3"
"1531","CC BY-NC-ND 4.0","Korea, Democratic People's Republic of","0"
"1532","CC BY-NC-ND 4.0","Korea, Republic of","137000"
"1533","CC BY-NC-ND 4.0","Kuwait","22"
"1534","CC BY-NC-ND 4.0","Kyrgyzstan","17"
"1535","CC BY-NC-ND 4.0","Lao People's Democratic Republic","0"
"1536","CC BY-NC-ND 4.0","Latvia","563"
"1537","CC BY-NC-ND 4.0","Lebanon","504"
"1538","CC BY-NC-ND 4.0","Lesotho","3"
"1539","CC BY-NC-ND 4.0","Liberia","65"
"1540","CC BY-NC-ND 4.0","Libyan Arab Jamahiriya","254"
"1541","CC BY-NC-ND 4.0","Liechtenstein","15"
"1542","CC BY-NC-ND 4.0","Lithuania","4270"
"1543","CC BY-NC-ND 4.0","Luxembourg","1240"
"1544","CC BY-NC-ND 4.0","Macao","15"
"1545","CC BY-NC-ND 4.0","Macedonia, the Former Yugosalv Republic of","182"
"1546","CC BY-NC-ND 4.0","Madagascar","38"
"1547","CC BY-NC-ND 4.0","Malawi","103"
"1548","CC BY-NC-ND 4.0","Malaysia","4940"
"1549","CC BY-NC-ND 4.0","Maldives","7"
"1550","CC BY-NC-ND 4.0","Mali","1"
"1551","CC BY-NC-ND 4.0","Malta","577"
"1552","CC BY-NC-ND 4.0","Marshall Islands","0"
"1553","CC BY-NC-ND 4.0","Martinique","0"
"1554","CC BY-NC-ND 4.0","Mauritania","0"
"1555","CC BY-NC-ND 4.0","Mauritius","9"
"1556","CC BY-NC-ND 4.0","Mayotte","0"
"1557","CC BY-NC-ND 4.0","Mexico","24800"
"1558","CC BY-NC-ND 4.0","Micronesia, Federated States of","0"
"1559","CC BY-NC-ND 4.0","Moldova, Republic of","95"
"1560","CC BY-NC-ND 4.0","Monaco","3"
"1561","CC BY-NC-ND 4.0","Mongolia","108"
"1562","CC BY-NC-ND 4.0","Montserrat","0"
"1563","CC BY-NC-ND 4.0","Morocco","658"
"1564","CC BY-NC-ND 4.0","Mozambique","85"
"1565","CC BY-NC-ND 4.0","Myanmar","20"
"1566","CC BY-NC-ND 4.0","Namibia","58"
"1567","CC BY-NC-ND 4.0","Nauru","0"
"1568","CC BY-NC-ND 4.0","Nepal","1350"
"1569","CC BY-NC-ND 4.0","Netherlands","66900"
"1570","CC BY-NC-ND 4.0","Netherlands Antilles","0"
"1571","CC BY-NC-ND 4.0","New Caledonia","28"
"1572","CC BY-NC-ND 4.0","New Zealand","11400"
"1573","CC BY-NC-ND 4.0","Nicaragua","10"
"1574","CC BY-NC-ND 4.0","Niger","6"
"1575","CC BY-NC-ND 4.0","Nigeria","7420"
"1576","CC BY-NC-ND 4.0","Niue","0"
"1577","CC BY-NC-ND 4.0","Norfolk Island","2"
"1578","CC BY-NC-ND 4.0","Northern Mariana Islands","0"
"1579","CC BY-NC-ND 4.0","Norway","22200"
"1580","CC BY-NC-ND 4.0","Oman","109"
"1581","CC BY-NC-ND 4.0","Pakistan","2980"
"1582","CC BY-NC-ND 4.0","Palau","0"
"1583","CC BY-NC-ND 4.0","Palestinian Territory","61"
"1584","CC BY-NC-ND 4.0","Panama","1610"
"1585","CC BY-NC-ND 4.0","Papua New Guinea","7"
"1586","CC BY-NC-ND 4.0","Paraguay","44"
"1587","CC BY-NC-ND 4.0","Peru","19800"
"1588","CC BY-NC-ND 4.0","Philippines","2730"
"1589","CC BY-NC-ND 4.0","Pitcairn","0"
"1590","CC BY-NC-ND 4.0","Poland","56700"
"1591","CC BY-NC-ND 4.0","Portugal","13100"
"1592","CC BY-NC-ND 4.0","Puerto Rico","44"
"1593","CC BY-NC-ND 4.0","Qatar","2030"
"1594","CC BY-NC-ND 4.0","Reunion","13"
"1595","CC BY-NC-ND 4.0","Romania","4250"
"1596","CC BY-NC-ND 4.0","Russian Federation","20600"
"1597","CC BY-NC-ND 4.0","Rwanda","169"
"1598","CC BY-NC-ND 4.0","Saint Helena","8"
"1599","CC BY-NC-ND 4.0","Saint Kitts and Nevis","0"
"1600","CC BY-NC-ND 4.0","Saint Lucia","5"
"1601","CC BY-NC-ND 4.0","Saint Pierre and Miquelon","5"
"1602","CC BY-NC-ND 4.0","Saint Vincent and the Grenadines","1"
"1603","CC BY-NC-ND 4.0","Samoa","6"
"1604","CC BY-NC-ND 4.0","San Marino","1"
"1605","CC BY-NC-ND 4.0","Sao Tome and Principe","9"
"1606","CC BY-NC-ND 4.0","Saudi Arabia","2960"
"1607","CC BY-NC-ND 4.0","Senegal","9"
"1608","CC BY-NC-ND 4.0","Serbia and Montenegro","137000000"
"1609","CC BY-NC-ND 4.0","Seychelles","0"
"1610","CC BY-NC-ND 4.0","Sierra Leone","10"
"1611","CC BY-NC-ND 4.0","Singapore","12700"
"1612","CC BY-NC-ND 4.0","Slovakia","844"
"1613","CC BY-NC-ND 4.0","Slovenia","26700"
"1614","CC BY-NC-ND 4.0","Solomon Islands","2"
"1615","CC BY-NC-ND 4.0","Somalia","172"
"1616","CC BY-NC-ND 4.0","South Africa","12800"
"1617","CC BY-NC-ND 4.0","South Georgia and the South Sandwich Islands","0"
"1618","CC BY-NC-ND 4.0","Spain","92400"
"1619","CC BY-NC-ND 4.0","Sri Lanka","244"
"1620","CC BY-NC-ND 4.0","Sudan","8"
"1621","CC BY-NC-ND 4.0","Suriname","1"
"1622","CC BY-NC-ND 4.0","Svalbard and Jan Mayen","0"
"1623","CC BY-NC-ND 4.0","Swaziland","0"
"1624","CC BY-NC-ND 4.0","Sweden","27000"
"1625","CC BY-NC-ND 4.0","Switzerland","65600"
"1626","CC BY-NC-ND 4.0","Syrian Arab Republic","105"
"1627","CC BY-NC-ND 4.0","Taiwan, Province of China","1880"
"1628","CC BY-NC-ND 4.0","Tajikistan","6"
"1629","CC BY-NC-ND 4.0","Tanzania, United Republic of","259"
"1630","CC BY-NC-ND 4.0","Thailand","3440"
"1631","CC BY-NC-ND 4.0","Togo","2"
"1632","CC BY-NC-ND 4.0","Tokelau","0"
"1633","CC BY-NC-ND 4.0","Tonga","152"
"1634","CC BY-NC-ND 4.0","Trinidad and Tobago","45"
"1635","CC BY-NC-ND 4.0","Tunisia","119"
"1636","CC BY-NC-ND 4.0","Turkey","47100"
"1637","CC BY-NC-ND 4.0","Turkmenistan","6"
"1638","CC BY-NC-ND 4.0","Turks and Caicos Islands","1"
"1639","CC BY-NC-ND 4.0","Tuvalu","0"
"1640","CC BY-NC-ND 4.0","Uganda","789"
"1641","CC BY-NC-ND 4.0","Ukraine","6110"
"1642","CC BY-NC-ND 4.0","United Arab Emirates","777"
"1643","CC BY-NC-ND 4.0","United Kingdom","277000"
"1644","CC BY-NC-ND 4.0","United States","111000000"
"1645","CC BY-NC-ND 4.0","United States Minor Outlying Islands","0"
"1646","CC BY-NC-ND 4.0","Uruguay","869"
"1647","CC BY-NC-ND 4.0","Uzbekistan","141"
"1648","CC BY-NC-ND 4.0","Vanuatu","1"
"1649","CC BY-NC-ND 4.0","Venezuela","5960"
"1650","CC BY-NC-ND 4.0","Vietnam","27600"
"1651","CC BY-NC-ND 4.0","Virgin Islands, British","67"
"1652","CC BY-NC-ND 4.0","Virgin Islands, U.S.","425"
"1653","CC BY-NC-ND 4.0","Wallis and Futuna","3"
"1654","CC BY-NC-ND 4.0","Western Sahara","0"
"1655","CC BY-NC-ND 4.0","Yemen","102"
"1656","CC BY-NC-ND 4.0","Yugoslavia","0"
"1657","CC BY-NC-ND 4.0","Zambia","51"
"1658","CC BY-NC-ND 4.0","Zimbabwe","56"
"1659","CC BY-NC-SA 4.0","Afghanistan","19"
"1660","CC BY-NC-SA 4.0","Albania","40"
"1661","CC BY-NC-SA 4.0","Algeria","288"
"1662","CC BY-NC-SA 4.0","American Samoa","0"
"1663","CC BY-NC-SA 4.0","Andorra","2"
"1664","CC BY-NC-SA 4.0","Angola","5"
"1665","CC BY-NC-SA 4.0","Anguilla","0"
"1666","CC BY-NC-SA 4.0","Antarctica","1"
"1667","CC BY-NC-SA 4.0","Antigua and Barbuda","0"
"1668","CC BY-NC-SA 4.0","Argentina","32600"
"1669","CC BY-NC-SA 4.0","Armenia","38"
"1670","CC BY-NC-SA 4.0","Aruba","493"
"1671","CC BY-NC-SA 4.0","Australia","25100"
"1672","CC BY-NC-SA 4.0","Austria","2460"
"1673","CC BY-NC-SA 4.0","Azerbaijan","51"
"1674","CC BY-NC-SA 4.0","Bahamas","1"
"1675","CC BY-NC-SA 4.0","Bahrain","0"
"1676","CC BY-NC-SA 4.0","Bangladesh","72"
"1677","CC BY-NC-SA 4.0","Barbados","2"
"1678","CC BY-NC-SA 4.0","Belarus","41"
"1679","CC BY-NC-SA 4.0","Belgium","7380"
"1680","CC BY-NC-SA 4.0","Belize","1"
"1681","CC BY-NC-SA 4.0","Benin","7"
"1682","CC BY-NC-SA 4.0","Bermuda","2"
"1683","CC BY-NC-SA 4.0","Bhutan","7"
"1684","CC BY-NC-SA 4.0","Bolivia","36"
"1685","CC BY-NC-SA 4.0","Bosnia and Herzegovina","73"
"1686","CC BY-NC-SA 4.0","Botswana","27"
"1687","CC BY-NC-SA 4.0","Bouvet Island","0"
"1688","CC BY-NC-SA 4.0","Brazil","51500"
"1689","CC BY-NC-SA 4.0","British Indian Ocean Territory","0"
"1690","CC BY-NC-SA 4.0","Brunei Darussalam","6"
"1691","CC BY-NC-SA 4.0","Bulgaria","432"
"1692","CC BY-NC-SA 4.0","Burkina Faso","32"
"1693","CC BY-NC-SA 4.0","Burundi","0"
"1694","CC BY-NC-SA 4.0","Cambodia","18"
"1695","CC BY-NC-SA 4.0","Cameroon","5"
"1696","CC BY-NC-SA 4.0","Canada","21100"
"1697","CC BY-NC-SA 4.0","Cape Verde","2"
"1698","CC BY-NC-SA 4.0","Cayman Islands","0"
"1699","CC BY-NC-SA 4.0","Central African Republic","0"
"1700","CC BY-NC-SA 4.0","Chad","0"
"1701","CC BY-NC-SA 4.0","Chile","1900"
"1702","CC BY-NC-SA 4.0","China","10600"
"1703","CC BY-NC-SA 4.0","Christmas Island","1"
"1704","CC BY-NC-SA 4.0","Cocos (Keeling) Islands","0"
"1705","CC BY-NC-SA 4.0","Colombia","15500"
"1706","CC BY-NC-SA 4.0","Comoros","0"
"1707","CC BY-NC-SA 4.0","Congo","11"
"1708","CC BY-NC-SA 4.0","Congo, the Democratic Republic of the","9"
"1709","CC BY-NC-SA 4.0","Cook Islands","3"
"1710","CC BY-NC-SA 4.0","Costa Rica","4060"
"1711","CC BY-NC-SA 4.0","Cote D'ivoire","2"
"1712","CC BY-NC-SA 4.0","Croatia (Hrvatska)","3390"
"1713","CC BY-NC-SA 4.0","Cuba","1520"
"1714","CC BY-NC-SA 4.0","Cyprus","67"
"1715","CC BY-NC-SA 4.0","Czech Republic","3840"
"1716","CC BY-NC-SA 4.0","Denmark","8390"
"1717","CC BY-NC-SA 4.0","Djibouti","0"
"1718","CC BY-NC-SA 4.0","Dominica","0"
"1719","CC BY-NC-SA 4.0","Dominican Republic","90"
"1720","CC BY-NC-SA 4.0","East Timor","0"
"1721","CC BY-NC-SA 4.0","Ecuador","10600"
"1722","CC BY-NC-SA 4.0","Egypt","689"
"1723","CC BY-NC-SA 4.0","El Salvador","74"
"1724","CC BY-NC-SA 4.0","Equatorial Guinea","0"
"1725","CC BY-NC-SA 4.0","Eritrea","0"
"1726","CC BY-NC-SA 4.0","Estonia","161"
"1727","CC BY-NC-SA 4.0","Ethiopia","269"
"1728","CC BY-NC-SA 4.0","European Union","0"
"1729","CC BY-NC-SA 4.0","Falkland Islands (Malvinas)","0"
"1730","CC BY-NC-SA 4.0","Faroe Islands","9"
"1731","CC BY-NC-SA 4.0","Fiji","27"
"1732","CC BY-NC-SA 4.0","Finland","8670"
"1733","CC BY-NC-SA 4.0","France","45200"
"1734","CC BY-NC-SA 4.0","France, Metropolitan","0"
"1735","CC BY-NC-SA 4.0","French Guiana","0"
"1736","CC BY-NC-SA 4.0","French Polynesia","2"
"1737","CC BY-NC-SA 4.0","French Southern Territories","0"
"1738","CC BY-NC-SA 4.0","Gabon","0"
"1739","CC BY-NC-SA 4.0","Gambia","1"
"1740","CC BY-NC-SA 4.0","Georgia","68"
"1741","CC BY-NC-SA 4.0","Germany","89800"
"1742","CC BY-NC-SA 4.0","Ghana","517"
"1743","CC BY-NC-SA 4.0","Gibraltar","3"
"1744","CC BY-NC-SA 4.0","Greece","3700"
"1745","CC BY-NC-SA 4.0","Greenland","8"
"1746","CC BY-NC-SA 4.0","Grenada","1"
"1747","CC BY-NC-SA 4.0","Guadeloupe","0"
"1748","CC BY-NC-SA 4.0","Guam","0"
"1749","CC BY-NC-SA 4.0","Guatemala","86"
"1750","CC BY-NC-SA 4.0","Guinea","0"
"1751","CC BY-NC-SA 4.0","Guinea-Bissau","0"
"1752","CC BY-NC-SA 4.0","Guyana","1"
"1753","CC BY-NC-SA 4.0","Haiti","4"
"1754","CC BY-NC-SA 4.0","Heard Island and Mcdonald Islands","0"
"1755","CC BY-NC-SA 4.0","Holy See (Vatican City State)","2"
"1756","CC BY-NC-SA 4.0","Honduras","80"
"1757","CC BY-NC-SA 4.0","Hong Kong","4200"
"1758","CC BY-NC-SA 4.0","Hungary","2820"
"1759","CC BY-NC-SA 4.0","Iceland","185"
"1760","CC BY-NC-SA 4.0","India","9880"
"1761","CC BY-NC-SA 4.0","Indonesia","17400"
"1762","CC BY-NC-SA 4.0","Iran, Islamic Republic of","13200"
"1763","CC BY-NC-SA 4.0","Iraq","1620"
"1764","CC BY-NC-SA 4.0","Ireland","13400"
"1765","CC BY-NC-SA 4.0","Israel","138"
"1766","CC BY-NC-SA 4.0","Italy","22200"
"1767","CC BY-NC-SA 4.0","Jamaica","3"
"1768","CC BY-NC-SA 4.0","Japan","20000"
"1769","CC BY-NC-SA 4.0","Jordan","169"
"1770","CC BY-NC-SA 4.0","Kazakhstan","109"
"1771","CC BY-NC-SA 4.0","Kenya","1380"
"1772","CC BY-NC-SA 4.0","Kiribati","0"
"1773","CC BY-NC-SA 4.0","Korea, Democratic People's Republic of","0"
"1774","CC BY-NC-SA 4.0","Korea, Republic of","37900"
"1775","CC BY-NC-SA 4.0","Kuwait","3"
"1776","CC BY-NC-SA 4.0","Kyrgyzstan","6"
"1777","CC BY-NC-SA 4.0","Lao People's Democratic Republic","0"
"1778","CC BY-NC-SA 4.0","Latvia","97"
"1779","CC BY-NC-SA 4.0","Lebanon","107"
"1780","CC BY-NC-SA 4.0","Lesotho","3"
"1781","CC BY-NC-SA 4.0","Liberia","4"
"1782","CC BY-NC-SA 4.0","Libyan Arab Jamahiriya","79"
"1783","CC BY-NC-SA 4.0","Liechtenstein","7"
"1784","CC BY-NC-SA 4.0","Lithuania","1770"
"1785","CC BY-NC-SA 4.0","Luxembourg","541"
"1786","CC BY-NC-SA 4.0","Macao","5"
"1787","CC BY-NC-SA 4.0","Macedonia, the Former Yugosalv Republic of","55"
"1788","CC BY-NC-SA 4.0","Madagascar","6"
"1789","CC BY-NC-SA 4.0","Malawi","26"
"1790","CC BY-NC-SA 4.0","Malaysia","2000"
"1791","CC BY-NC-SA 4.0","Maldives","8"
"1792","CC BY-NC-SA 4.0","Mali","1"
"1793","CC BY-NC-SA 4.0","Malta","122"
"1794","CC BY-NC-SA 4.0","Marshall Islands","0"
"1795","CC BY-NC-SA 4.0","Martinique","0"
"1796","CC BY-NC-SA 4.0","Mauritania","0"
"1797","CC BY-NC-SA 4.0","Mauritius","7"
"1798","CC BY-NC-SA 4.0","Mayotte","0"
"1799","CC BY-NC-SA 4.0","Mexico","10700"
"1800","CC BY-NC-SA 4.0","Micronesia, Federated States of","0"
"1801","CC BY-NC-SA 4.0","Moldova, Republic of","56"
"1802","CC BY-NC-SA 4.0","Monaco","1"
"1803","CC BY-NC-SA 4.0","Mongolia","13"
"1804","CC BY-NC-SA 4.0","Montserrat","0"
"1805","CC BY-NC-SA 4.0","Morocco","191"
"1806","CC BY-NC-SA 4.0","Mozambique","43"
"1807","CC BY-NC-SA 4.0","Myanmar","3"
"1808","CC BY-NC-SA 4.0","Namibia","27"
"1809","CC BY-NC-SA 4.0","Nauru","0"
"1810","CC BY-NC-SA 4.0","Nepal","87"
"1811","CC BY-NC-SA 4.0","Netherlands","26000"
"1812","CC BY-NC-SA 4.0","Netherlands Antilles","0"
"1813","CC BY-NC-SA 4.0","New Caledonia","23"
"1814","CC BY-NC-SA 4.0","New Zealand","1660"
"1815","CC BY-NC-SA 4.0","Nicaragua","14100"
"1816","CC BY-NC-SA 4.0","Niger","2"
"1817","CC BY-NC-SA 4.0","Nigeria","2220"
"1818","CC BY-NC-SA 4.0","Niue","0"
"1819","CC BY-NC-SA 4.0","Norfolk Island","2"
"1820","CC BY-NC-SA 4.0","Northern Mariana Islands","0"
"1821","CC BY-NC-SA 4.0","Norway","4680"
"1822","CC BY-NC-SA 4.0","Oman","33"
"1823","CC BY-NC-SA 4.0","Pakistan","997"
"1824","CC BY-NC-SA 4.0","Palau","0"
"1825","CC BY-NC-SA 4.0","Palestinian Territory","31"
"1826","CC BY-NC-SA 4.0","Panama","1900"
"1827","CC BY-NC-SA 4.0","Papua New Guinea","4"
"1828","CC BY-NC-SA 4.0","Paraguay","26"
"1829","CC BY-NC-SA 4.0","Peru","11900"
"1830","CC BY-NC-SA 4.0","Philippines","1540"
"1831","CC BY-NC-SA 4.0","Pitcairn","0"
"1832","CC BY-NC-SA 4.0","Poland","35100"
"1833","CC BY-NC-SA 4.0","Portugal","6090"
"1834","CC BY-NC-SA 4.0","Puerto Rico","23"
"1835","CC BY-NC-SA 4.0","Qatar","634"
"1836","CC BY-NC-SA 4.0","Reunion","7"
"1837","CC BY-NC-SA 4.0","Romania","1640"
"1838","CC BY-NC-SA 4.0","Russian Federation","6680"
"1839","CC BY-NC-SA 4.0","Rwanda","75"
"1840","CC BY-NC-SA 4.0","Saint Helena","5"
"1841","CC BY-NC-SA 4.0","Saint Kitts and Nevis","0"
"1842","CC BY-NC-SA 4.0","Saint Lucia","1"
"1843","CC BY-NC-SA 4.0","Saint Pierre and Miquelon","4"
"1844","CC BY-NC-SA 4.0","Saint Vincent and the Grenadines","1"
"1845","CC BY-NC-SA 4.0","Samoa","6"
"1846","CC BY-NC-SA 4.0","San Marino","0"
"1847","CC BY-NC-SA 4.0","Sao Tome and Principe","7"
"1848","CC BY-NC-SA 4.0","Saudi Arabia","2700"
"1849","CC BY-NC-SA 4.0","Senegal","5"
"1850","CC BY-NC-SA 4.0","Serbia and Montenegro","57400000"
"1851","CC BY-NC-SA 4.0","Seychelles","0"
"1852","CC BY-NC-SA 4.0","Sierra Leone","6"
"1853","CC BY-NC-SA 4.0","Singapore","4110"
"1854","CC BY-NC-SA 4.0","Slovakia","395"
"1855","CC BY-NC-SA 4.0","Slovenia","2170"
"1856","CC BY-NC-SA 4.0","Solomon Islands","1"
"1857","CC BY-NC-SA 4.0","Somalia","68"
"1858","CC BY-NC-SA 4.0","South Africa","7400"
"1859","CC BY-NC-SA 4.0","South Georgia and the South Sandwich Islands","0"
"1860","CC BY-NC-SA 4.0","Spain","37600"
"1861","CC BY-NC-SA 4.0","Sri Lanka","69"
"1862","CC BY-NC-SA 4.0","Sudan","6"
"1863","CC BY-NC-SA 4.0","Suriname","1"
"1864","CC BY-NC-SA 4.0","Svalbard and Jan Mayen","0"
"1865","CC BY-NC-SA 4.0","Swaziland","0"
"1866","CC BY-NC-SA 4.0","Sweden","8580"
"1867","CC BY-NC-SA 4.0","Switzerland","22800"
"1868","CC BY-NC-SA 4.0","Syrian Arab Republic","93"
"1869","CC BY-NC-SA 4.0","Taiwan, Province of China","703"
"1870","CC BY-NC-SA 4.0","Tajikistan","6"
"1871","CC BY-NC-SA 4.0","Tanzania, United Republic of","83"
"1872","CC BY-NC-SA 4.0","Thailand","801"
"1873","CC BY-NC-SA 4.0","Togo","0"
"1874","CC BY-NC-SA 4.0","Tokelau","0"
"1875","CC BY-NC-SA 4.0","Tonga","58"
"1876","CC BY-NC-SA 4.0","Trinidad and Tobago","6"
"1877","CC BY-NC-SA 4.0","Tunisia","37"
"1878","CC BY-NC-SA 4.0","Turkey","9890"
"1879","CC BY-NC-SA 4.0","Turkmenistan","4"
"1880","CC BY-NC-SA 4.0","Turks and Caicos Islands","0"
"1881","CC BY-NC-SA 4.0","Tuvalu","0"
"1882","CC BY-NC-SA 4.0","Uganda","219"
"1883","CC BY-NC-SA 4.0","Ukraine","3060"
"1884","CC BY-NC-SA 4.0","United Arab Emirates","214"
"1885","CC BY-NC-SA 4.0","United Kingdom","111000"
"1886","CC BY-NC-SA 4.0","United States","31600000"
"1887","CC BY-NC-SA 4.0","United States Minor Outlying Islands","0"
"1888","CC BY-NC-SA 4.0","Uruguay","194"
"1889","CC BY-NC-SA 4.0","Uzbekistan","49"
"1890","CC BY-NC-SA 4.0","Vanuatu","0"
"1891","CC BY-NC-SA 4.0","Venezuela","10"
"1892","CC BY-NC-SA 4.0","Vietnam","4300"
"1893","CC BY-NC-SA 4.0","Virgin Islands, British","36"
"1894","CC BY-NC-SA 4.0","Virgin Islands, U.S.","374"
"1895","CC BY-NC-SA 4.0","Wallis and Futuna","3"
"1896","CC BY-NC-SA 4.0","Western Sahara","0"
"1897","CC BY-NC-SA 4.0","Yemen","10"
"1898","CC BY-NC-SA 4.0","Yugoslavia","0"
"1899","CC BY-NC-SA 4.0","Zambia","14"
"1900","CC BY-NC-SA 4.0","Zimbabwe","10"
"1901","CC BY-ND 4.0","Afghanistan","879"
"1902","CC BY-ND 4.0","Albania","33"
"1903","CC BY-ND 4.0","Algeria","386"
"1904","CC BY-ND 4.0","American Samoa","0"
"1905","CC BY-ND 4.0","Andorra","2"
"1906","CC BY-ND 4.0","Angola","117"
"1907","CC BY-ND 4.0","Anguilla","0"
"1908","CC BY-ND 4.0","Antarctica","1"
"1909","CC BY-ND 4.0","Antigua and Barbuda","0"
"1910","CC BY-ND 4.0","Argentina","15600"
"1911","CC BY-ND 4.0","Armenia","74"
"1912","CC BY-ND 4.0","Aruba","31800"
"1913","CC BY-ND 4.0","Australia","59000"
"1914","CC BY-ND 4.0","Austria","6640"
"1915","CC BY-ND 4.0","Azerbaijan","72"
"1916","CC BY-ND 4.0","Bahamas","2"
"1917","CC BY-ND 4.0","Bahrain","11"
"1918","CC BY-ND 4.0","Bangladesh","187"
"1919","CC BY-ND 4.0","Barbados","1"
"1920","CC BY-ND 4.0","Belarus","65"
"1921","CC BY-ND 4.0","Belgium","15100"
"1922","CC BY-ND 4.0","Belize","2"
"1923","CC BY-ND 4.0","Benin","42"
"1924","CC BY-ND 4.0","Bermuda","2"
"1925","CC BY-ND 4.0","Bhutan","17"
"1926","CC BY-ND 4.0","Bolivia","70"
"1927","CC BY-ND 4.0","Bosnia and Herzegovina","421"
"1928","CC BY-ND 4.0","Botswana","45"
"1929","CC BY-ND 4.0","Bouvet Island","0"
"1930","CC BY-ND 4.0","Brazil","64000"
"1931","CC BY-ND 4.0","British Indian Ocean Territory","0"
"1932","CC BY-ND 4.0","Brunei Darussalam","31"
"1933","CC BY-ND 4.0","Bulgaria","1340"
"1934","CC BY-ND 4.0","Burkina Faso","13"
"1935","CC BY-ND 4.0","Burundi","2"
"1936","CC BY-ND 4.0","Cambodia","171"
"1937","CC BY-ND 4.0","Cameroon","5"
"1938","CC BY-ND 4.0","Canada","69100"
"1939","CC BY-ND 4.0","Cape Verde","2"
"1940","CC BY-ND 4.0","Cayman Islands","0"
"1941","CC BY-ND 4.0","Central African Republic","0"
"1942","CC BY-ND 4.0","Chad","0"
"1943","CC BY-ND 4.0","Chile","2790"
"1944","CC BY-ND 4.0","China","38300"
"1945","CC BY-ND 4.0","Christmas Island","2"
"1946","CC BY-ND 4.0","Cocos (Keeling) Islands","0"
"1947","CC BY-ND 4.0","Colombia","22000"
"1948","CC BY-ND 4.0","Comoros","0"
"1949","CC BY-ND 4.0","Congo","6"
"1950","CC BY-ND 4.0","Congo, the Democratic Republic of the","11"
"1951","CC BY-ND 4.0","Cook Islands","1"
"1952","CC BY-ND 4.0","Costa Rica","1800"
"1953","CC BY-ND 4.0","Cote D'ivoire","3"
"1954","CC BY-ND 4.0","Croatia (Hrvatska)","4770"
"1955","CC BY-ND 4.0","Cuba","365"
"1956","CC BY-ND 4.0","Cyprus","7"
"1957","CC BY-ND 4.0","Czech Republic","6180"
"1958","CC BY-ND 4.0","Denmark","18300"
"1959","CC BY-ND 4.0","Djibouti","2"
"1960","CC BY-ND 4.0","Dominica","0"
"1961","CC BY-ND 4.0","Dominican Republic","101"
"1962","CC BY-ND 4.0","East Timor","0"
"1963","CC BY-ND 4.0","Ecuador","5680"
"1964","CC BY-ND 4.0","Egypt","1410"
"1965","CC BY-ND 4.0","El Salvador","56"
"1966","CC BY-ND 4.0","Equatorial Guinea","0"
"1967","CC BY-ND 4.0","Eritrea","0"
"1968","CC BY-ND 4.0","Estonia","563"
"1969","CC BY-ND 4.0","Ethiopia","480"
"1970","CC BY-ND 4.0","European Union","0"
"1971","CC BY-ND 4.0","Falkland Islands (Malvinas)","0"
"1972","CC BY-ND 4.0","Faroe Islands","47"
"1973","CC BY-ND 4.0","Fiji","47"
"1974","CC BY-ND 4.0","Finland","18700"
"1975","CC BY-ND 4.0","France","61900"
